,repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,max_file_depth_diff,bucket
55566,thebarbican19_batteryboi,0f55b33349300c43e9a3bfd1bb21a09f15d5564a,1693414918,"🚀 2.0.0 UI ADDED

ADDED - 'Dynamic Island' style modal
ADDED - Customisable Menu Bar display functionality (Estimate/Percent/None)
ADDED - Low Power mode toggle
ADDED - Sparkle update manager
ADDED - Language Support
IMPROVED - Menu Bar UI
IMPROVED - Better Estimate Functionality
",d1133d7af6a7ab3fb4f719b1bfc2468af5674866,196,5,4,2,207,"10,18,19,24,3,4,6,2,2,17,101,7,4,0",13,217,9.0,13
61428,jonataslaw_videocompress,e750bc32596866faffb86c82538bab46ba048abe,1585519246,"initial release
",514bd1eb5c074b5af19f284f7dcac45349463df0,88,0,0,0,88,"6,13,16,12,6,25,0,10,0,1",10,89,9.0,13
78373,actiontech_dtle,59ee324542d3ab8ecc3bf9c847f8aa3d54d8d41b,1488601154,"add glide vendor
",e96c7806a42a653c611367ce4817997dd36f01d2,7040,0,0,0,7040,"6,29,4,9,578,1989,1199,442,1046,812,613,301,8,27,13,12",16,7088,12.0,13
104375,arrow-kt_arrow-meta,eb635975ad40a824f5f299d4d6f54b377c075ce3,1568815140,"Merge remote-tracking branch 'origin/rr-meta-prototype-integration' into rr-meta-prototype-integration

# Conflicts:
#	modules/meta/arrow-compiler-plugin/build.gradle
","5b9e4adc4565c507a56dfda993e15ef9693cd14c,6d84becd744a3880dc7ec9abd72fc8335a2dea42",0,150,0,0,150,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-11.0,13
104376,arrow-kt_arrow-meta,00a25e062ea5887607e69cd5adcb833f8f69ab04,1568819809,"moar progress
",eb635975ad40a824f5f299d4d6f54b377c075ce3,150,0,0,0,150,"6,3,2,0,0,1,7,11,27,12,6,0,0,0,0,0,0",11,75,11.0,13
123353,hankcs_hanlp,aaa4ea0193cea5c69a75308072fe35f6d8bacb81,1577852425,"down to zero we go
",78769d80f4ece928382667af20362e71b8f69a13,0,714,0,0,714,"0,0,0,0,0,0,0,0,0,0,0",0,0,-11.0,13
148245,openelb_openelb,f10aeed39dda63a4cc796df78be2f1e17f8d9763,1550645241,"✈Support Travis CI (#13)

fix #11 
",8b81ec550fb65a717b72a64e90f0c521cbfd2244,9060,0,0,0,9060,"8,10,40,292,1218,2647,2103,1411,1007,200,100,82,5,5,5,3,10,14",18,9160,13.0,13
151547,hikopensource_davar-lab-ocr,c603ca525364f8fb1af7f3ff0cc1b1a54f0ea506,1627019429,"DavarOCR 0.1.0 setup
",deaf4026ba94049977b85f2cd54665805bb16c25,401,0,0,0,401,"2,5,6,66,138,126,28,12,1,2,15",11,401,11.0,13
153151,blacktop_ipsw,9642e56684015c148de537450920035d61efa366,1542864753,"working on an idea
",ef91fa9888d4b4a6a95d92800f2191fd01fe777c,3,0,0,0,3,"11,10,2,24,162,318,11,0,0,0,0,0,0,0,0,0,1,2,0",18,541,11.0,13
160634,hosituan_clockon-clockoff-face-recognition,b64a9dd6e75aff9575a6a4ae9f4accbcc42e5464,1608036340,"Delete Pods folder


Former-commit-id: 80dcc07357c3a6654d69a2a979559747622217d7",ac787a62277a30ee49943f8147e20a0687eebb77,3,7934,0,0,7937,"5,9,37,47,5,0,0,0,0,0,0,0,0,0",5,103,-9.0,13
164953,openiddict_openiddict-core,11432c9c5482dfe0d37f0ca7aa5536444dd6aecb,1443974928,"Upload the first bits of the initial prototype
",63ab46380ed9870b219513da14768438233d4fd5,608,0,0,0,608,"9,0,31,35,71,65,166,175,61,1,2,1",12,617,11.0,13
1092,rd17_ambar,fdfcc9c5b311130ff747734d74ecb84d70195677,1524048250,"Push draft of 2.0.0rc
",b5b4f96d6c3ea91fe52334032a5e801be51c984e,396,1,0,0,397,"8,60,41,106,27,71,46,22,4,12,0,3",12,400,11.0,14
1695,google_bindiff,02373971f615bb50acf8a8236a1c5b514a4769d0,1595514575,"Internal change

PiperOrigin-RevId: 152491260
Change-Id: I65c80c7e7027533f9ca84958d258afea91036692
",862910ccbdbc80b5396a21c7e67f104b2a059226,1177,0,0,0,1177,"39,10,37,0,0,0,0,0,0,0,0,149,435,190,220,149,22,12",18,1263,15.0,14
3233,facebook_redex,c09e9f3671b531f38d7538b0eec49ae82d60c9fe,1461112234,"Redex synth example

Summary:This PR illustrates one of the synth wrapper removal optimizations in detail.
* A simple example of a synthetic wrapper removal with supporting bytecode etc.
* A complete Android Studio 1.5 application that illustrates a synthetic wrapper removal scenario.
* A Makefile for running Redex on the APK generated by Android studio.
Closes https://github.com/facebook/redex/pull/100

Reviewed By: bertmaher

Differential Revision: D3196984

Pulled By: satnam6502

fb-gh-sync-id: a8613252a0e73e73b4c13f6927a1bf799af2d9d6
fbshipit-source-id: a8613252a0e73e73b4c13f6927a1bf799af2d9d6
",a547f772ad841d237bec9b25d1af995ca172d9e4,22,0,0,0,22,"9,92,140,4,3,1,1,0,11,0,0,0,2",13,263,10.0,14
4790,torquegameengines_torque3d,7dbfe6994d2706157c1adba22fe02f26455d8687,1348067701,"Engine directory for ticket #1
",352279af7ae454704ccd7db4e152f4529710b392,7590,0,0,0,7590,"12,0,3,1298,1130,553,782,17,11,1,0,0,0,0",10,3807,9.0,14
11066,packtpublishing_40-algorithms-every-programmer-should-know,b61704dc97da1340c3b4e03fd3b0280d32c78b90,1591268837,"all code files updated
",c364faa6b24784085e63c6d30d7f192261358c5a,1066,0,55,0,1121,"1,48,50,341,76,76,63,153,16,10,30,277,12",13,1153,9.0,14
15601,ireaderorg_ireader,5c551813df8511492e7c74c27d1febaa248b22ee,1666354528,"update
",016c1feb5febf84388e8e97815ff83172b12987d,0,909,0,0,909,"0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-12.0,14
15602,ireaderorg_ireader,abdf6b3459aeeefce5b2d82080d28a4fe17f208e,1666356807,"Revert ""update""

This reverts commit 5c551813df8511492e7c74c27d1febaa248b22ee.
",5c551813df8511492e7c74c27d1febaa248b22ee,909,0,0,0,909,"11,37,12,26,12,245,10,56,215,202,71,12,0,0",12,909,12.0,14
20909,apache_mahout,f7170d7bf371b347f2fc1c9f3ddfb50167da84b3,1705528789,"Clearing the way for q-mahout/qumat
",343fc71f5338a627a6949a812b7ca76573981fef,0,1722,0,0,1722,"7,8,66,26,110,101,78,0,0,0,0,0,0,0,0,0",7,396,-9.0,14
27572,usdot-fhwa-stol_carma-platform,222832dee0405a4e034d5636ca16c2c2e0e03645,1502124303,"Merge pull request #8 from fhwa-saxton/feature/InitialJavaStructure

Created skeleton dir structure for Java content, including dummy Grad…","7b828124dd6aa9e7235bcb6421ac6aaf994f8feb,8b3148378e4ad750ffaa18b0e190179966cd8b41",62,0,0,0,62,"2,0,11,58,5,12,18,0,0,0,0,0,2,5",14,113,9.0,14
41341,alextangxiao_tengine,90ae4874a96e873bdd87798c125cd68e9f323908,1653059990,"TEngine Commit 1.0.0

TEngine Commit 1.0.0
",ea8c79aa6d0238010cdc1d0d3c2f1672d7f1375d,474,0,0,0,474,"3,28,18,37,136,102,29,40,57,19,8",11,477,10.0,14
45703,owncloud_notes-ios-app,39d5e4282988fcc500f4543cc3b577e45952fa4b,1571948047,"Remove Carthage/Checkouts from source control.
",4c3acc6efc7f8f940c3dd0efc41a7cb6ae037185,0,1550,0,0,1550,"9,30,30,73,37,29,3,0,0,0,0,0,0,0,0,0",7,211,-9.0,14
49403,yongshengli_yiicms,ab60dbbee8abbc44b32c2b74ef69c7aa3236746b,1533319007,"Merge branch 'master' of git.oschina.net:templi/yiicms
","14efec443531a54820ace4d466763241e1b8c31b,365c9c0744b503d2755505ee645f181408de06cc",0,9320,0,0,9320,"15,51,46,54,76,0,0,0,0,0,0,0,0,0",5,242,-9.0,14
50398,n2cms_n2cms,387ced99ba53b443c86fe0a0f8de5aaaec75ccad,1201373673,,a577fa10573e1688980a80c28f9a3d604f1f80a4,3015,0,0,0,3015,"0,33,14,113,620,607,554,257,248,533,28,8,0",12,3015,12.0,14
51520,saravieira_fiddly,957152cccb88598a2e4841927696c47781969a3b,1546269980,"md in html again
",63c7773cd9bedf7916700d6545931c79497cae17,2,0,0,0,2,"15,7,8,27,1,0,0,0,0,0,0,0,1",13,59,9.0,14
51521,saravieira_fiddly,73fe5baf6b18a268da5ad6c837d00873735fc007,1546270067,"delete files
",0a563c8224c7ddea729471ca1a0e5a9a830a8299,0,2,0,0,2,"15,7,8,27,0,0,0,0,0,0,0,0,0",4,57,-9.0,14
59243,kaustubhpatange_navigator,851ea239b57a1384d91177e07d091f39942db1ca,1618401013,"Moved library & added 3 samples to get started
",e223021dc56ccb2c69259edbeb1d7fc0ad6cb08b,145,0,0,0,145,"8,16,14,5,3,6,64,12,16,3,0,0,0,0",10,147,9.0,14
65210,mbtproject_mbt,e88022ccdb9aabeee8d320e4b3e73e576dd24219,1515720563,"build: vendoring
",dcdf51fb8f7443fab235ddb221974e53d4e055a0,6419,0,0,0,6419,"10,51,21,291,757,907,418,1670,1844,140,329,30,8",13,6476,11.0,14
65243,mbtproject_mbt,085bedbed87d6f704c42bc62688f375d4dbea800,1618311197,"Move to go modules
",42a13c3d9d6a8c35ac802874c33b3d1f4406eb84,2,6606,0,0,6608,"13,96,1,0,0,0,0,0,0,0,0,0,0",3,110,-10.0,14
68970,openbazaar_openbazaar-go,0b8c9ee37b4f3ac245234c57874df7ff9635190a,1462082329,"Add makefile and godeps
",25c670c10720e124a602c56e7721102864af2c4b,1352,0,0,0,1352,"6,22,6,0,80,456,483,69,39,31,115,42,32",13,1381,10.0,14
69348,tencentblueking_bk-ci,1c622875e96d3ff24da7e9f001fab9e573e7a10a,1561731774,"Init
",1497d4c44235e7c9a70707582e5e14973983009b,2601,1,0,0,2602,"4,2,96,139,122,223,234,189,44,31,0,18,456,736,226,80,2,0,0,0,0",17,2602,16.0,14
73177,traefik_yaegi,3f0e69338349bdac392b1159966d6d9d0f29df78,1548343009,"refactor: support imports/package/vendor.  (#41)

* test: adds tests about package and vendor.

* refactor: support imports/package/vendor.

* review.
",9c310f12edde013d95f6972d03db552c32ccf618,21,0,0,0,21,"7,365,45,0,0,0,0,6,2,1,0,4,2,0,0,3,1",17,436,14.0,14
74213,jstayton_miner,41d0208ab819b8aeb5d6eab205076ec2560bdcdb,1321467760,"Added phpDocumentor-generated documentation.
",3e8faaa5c84962361c7ce8bdab03b0fe97e905b4,1172,0,0,0,1172,"2,6,21,66,189,43,80,4,39,334,183,109,98",13,1174,12.0,14
74214,jstayton_miner,2dbdb47a2f175879fd07346b98a7e8e3d05a758f,1347731712,"Removing docs and phpDocumentor in preparation for new version.
",a0a4000df17a70eb0b75516b0d06f4a1214e2a37,0,1172,0,0,1172,"2,0,0,0,0,0,0,0,0,0,0,0,0",1,2,-12.0,14
81596,packtpublishing_unity-2018-shaders-and-effects-cookbook-third-edition,e9057d40dac4b95a4a31407bace39c4f2eb70117,1529994364,"Initial Commit
",e1fa9353f3bbf29e18c6fa01097506e2f74ff4aa,1276,0,0,0,1276,"2,0,0,60,182,433,126,121,191,80,82",11,1277,10.0,14
83667,mitchmac_serverlesswp,65cef399063af9ec7dda78781d1bdf7dd183c644,1690297747,"Total refactor!
",b3278ed7236409aab5855aa9db90c1d9efe28225,4133,11,0,0,4144,"7,20,316,842,936,358,275,244,327,320,346,121,25",13,4137,10.0,14
105231,alchemy-fr_phraseanet,339d23c06da08b98604151a2dc796f9c3320859f,1297868988,"initial import
",399a584b6fd8134505e1d846cd34296600637b5e,5538,0,0,0,5538,"2,28,333,1304,695,944,1227,431,272,193,52,58,0,0,0,0,0",12,5539,11.0,14
108426,rcgroot_open-gpstracker-ng,9e63097ced2dd7b5dce775dcffb09821c20cbe4c,1440447051,"Create new project wizard
",424529c726b7b6b5618e21de438814a50cb86b6b,50,0,0,0,50,"3,7,15,3,2,0,18,0,0,5,0,0,0,0,0",10,53,9.0,14
109520,aitorsimona_traverser,5697424097fb622450da1e49ad193b7eee47228f,1599556484,"Created Unity project

using universal render pipeline
",3507782b96a1de609a0214886a6954875824aa1e,10732,0,0,0,10732,"3,0,72,65,4097,1016,2572,1910,684,316,0,0",10,10735,9.0,14
109527,aitorsimona_traverser,0f8c6ee820fa305335001ee22b3e4b1f4cdb0ed7,1600425888,"removing project temporally

will add it again but won't commit unnecesary files (gitignore was not placed correctly)
",572d2824528c958c2573fc1d83a2725b68181bd7,0,13729,0,0,13729,"3,0,0,0,0,0,0,0,0,0,0,0",1,3,-10.0,14
113265,loft-sh_vcluster,83ba2675b38bff0bf0b785bbd70bb12e9f8b182a,1618587318,"Merge pull request #1 from loft-sh/master

initial commit","a6761bb046e9448fc38c4b5f9d201deced9c165e,73a8c2ba5e3726ebb715f09db88d0420653b5f45",4435,0,0,0,4435,"8,6,18,235,1091,1691,798,512,58,4,4,12,0,0",12,4437,11.0,14
118351,cs-util-com_cscore,558d415e1f358f1aeaec2d931fd19f7fdbb56e17,1548575621,"Merge pull request #6 from cs-util-com/release/v1.0.0

Release/v1.0.0","221663d8b4bb839a7be65f95c602cab567964316,f5eee60dc9cbab48c8b2f55d52473ebc44de9578",357,0,1,0,358,"2,5,21,66,46,16,25,86,76,7,10,0",11,360,10.0,14
128761,kodecocodes_video-jcomp-materials,fc8019ea0b2a029d34362d98fce0618afdf79a0f,1601810721,"Added materials
",427f54fb088981b7fd574111d9637973fc3ae13b,3461,3,0,0,3464,"3,0,210,140,70,70,0,1085,0,0,35,490,1169,192",14,3464,11.0,14
11404,newrelic_sidecar,729d82356e608dabf6bbae0bb926629a09336849,1449205111,"Vendor the world.
",d66fbbc15ac93f5cd43cc1fd7447c362bff999b6,567,0,0,0,567,"12,25,1,0,0,0,184,132,125,69,19,10,2,0,0,10,13",17,602,15.0,15
11449,newrelic_sidecar,8ed765fd4fd27b42434da942c694f9166d517d4c,1580132802,"Switch to go mod (#53)


",9e99a8496e065f2099a58618ebabb912a07ae02c,2,5260,0,0,5262,"16,50,13,3,9,0,0,0,0,0,0,0,0,0,0,0,0",5,91,-9.0,15
35520,ajzbc_kanye.rest,62d530e576f35482a0621bc9b891529a1cc40d7f,1549952383,"test
",ae8e2b47b36d48405fc098f0ea4082b6a5e2e02b,6825,0,0,0,6825,"4,0,1830,1093,964,737,411,397,892,295,135,49,15,0,0,2,0,4",18,6828,17.0,15
35524,ajzbc_kanye.rest,5ff178a1cdca839e72ecd8d11666a1564c239d26,1551117408,"Merge pull request #1 from ar-maged/master

Ignore node modules","69771f0b20dd7cf0b627c8bafffe1d556444715a,6513378a1c7107985f48748619e36cf5814eab78",0,6842,0,0,6842,"7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1,7,-17.0,15
38612,almighty-alpaca_jetbrains-discord-integration,bcae8d1565086269ec6f7ee21c851a413861c1ea,1551633979,"Purge before rewrite
",a47d81457a18ac58f2b4cd59859781751b19401a,0,49,0,0,49,"0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-12.0,15
38613,almighty-alpaca_jetbrains-discord-integration,f52f72b3c625151d1387643cf6fa2db5dce2bdef,1551634040,"Initial rewrite
",bcae8d1565086269ec6f7ee21c851a413861c1ea,494,0,0,0,494,"10,4,115,312,0,1,0,0,0,0,10,33,9,0",13,494,13.0,15
44926,wwebdev_separator-generator,8ab53a4c425b9b07745aa9433d3167dcab35e1f8,1585118828,"init project
",2318368bbaba3b0a7075c3ca942a6297ce9364ea,0,14964,0,0,14964,"6,2,0,0,0,0,0,0,0,0,0",2,8,-9.0,15
49773,alexellis_jaas,0aa57a8b8f057ded6a276d0674d5facb466464b1,1501854762,"Support registryAuth
",fc92aa85e957c8f68c1482dff2713ad05d29b1bf,684,0,0,0,684,"8,2,3,0,80,404,107,44,26,3,6,12,1",13,696,10.0,15
66049,igniterealtime_openfire,7b6d8b62dbefa449d4d4edc7b54f5fbe5be2497a,1401921977,"Jitsi Videobridge - Compress Etherpad nodejs app
",c1b31ba30af15c0c5b90c6de16da229ac3599e8c,1,5307,0,0,5308,"4,2,189,448,293,354,732,378,307,479,375,85,10,0,0,0,0,0,0,0,0,0",13,3656,-9.0,15
77581,fueled_datasource,091692dcfcdfeb4126d6a5f005a78a186cc34e93,1434385449,"carthage update
",d37eb08961bde6b16b9083e361f80865b214f4d1,900,0,0,0,900,"3,9,32,17,47,369,62,143,136,26,96,2,2",13,944,9.0,15
77583,fueled_datasource,cd2b57f1d431e3468fc36c23a3e31401452981ec,1436951246,"Remove Carthage output
",409b1078e5217c77fd08537923b9c9464f6b6c3e,0,916,0,0,916,"2,9,32,1,0,0,0,0,0,0,0,0,0",4,44,-9.0,15
83178,apchenstu_facial_details_synthesis,0e5710979b3edecf0ab327b42171521d2cdc74c6,1566116047,"initial version
",0a8f646279ea46784e180ca3ff234c716256e6cc,1708,0,0,0,1708,"2,2,47,70,31,23,105,302,939,140,19,24,6",13,1710,12.0,15
83187,codeguy_modern-php,e1a6e7e82971737c4a2ad9dd83013a1555e7058c,1418495017,"Chapter 4 code
",fa3950f03873b39713e930ea1856f3793449d33d,1230,0,0,0,1230,"2,0,40,4,10,144,206,546,151,116,27,7,14",13,1267,9.0,15
84357,payara_payara,b2bbbf51196495bd65e4d956e1a1c7220ef6d3f4,1411241919,"Merge pull request #1 from smillidge/master

Initial Pull into Payara master","66a0141b66fc005f1a28da22249a181826810afa,9be318f74eadb1c54a8dd1db5bb1c33534ec3ebb",15775,0,0,0,15775,"4,3,59,763,271,415,1055,1378,608,725,3045,3307,2135,888,520,462,103,35",18,15776,17.0,15
94022,zyx0814_dzzoffice,ee80aec35794755259340fb9dc5d9c4cc92cd505,1520841473,"删除1.3.1数据
",3c44df52a983ff5fcff65165b10266f5aeef4bcc,0,3935,0,0,3935,"1,0,0,0,0,0,0,0,0,0,0,0,0",1,1,-12.0,15
94023,zyx0814_dzzoffice,18838efcdea5ed6a17c0a3a7b194665db63e38aa,1521786016,"2.0beta
",70e0eb7a5851609451ed10f90a0d2781329da192,3714,0,0,0,3714,"13,20,360,1005,847,516,493,7,6,155,237,56,0",12,3715,11.0,15
97910,rodrigmatrix_weather-you,dd648d1536514aa7a19a9ecd30c64c0fa5d72a60,1642894750,"created repo
",f518eebe9bc903c0c09f521cc42c28ef5244a791,56,0,0,0,56,"3,6,3,2,1,0,33,0,2,0,9,0,0,0",11,59,10.0,15
105865,tc39_test262,7396642963683c7d1b1de761013cfc65e270ab71,1287460207,"This commit includes Microsoft's initial contributions to Test262:
- external\contributions\: test contributions to Test262 from external entities such as Microsoft and Google.
                           This directory consists of the external tests without any modifications
- test\harness\:  test harness used to run Test262 tests.  Presently web-based
- test\suite\:    suite of vendor-neutral ECMAScript test cases conforming to the ES5 spec
- tools\:         among other things this includes a set of tools used to convert various external test
                  contributions to a format the Test262 test harness can consume
- website\:       an archived copy of the http://test262.ecmascript.org website
",fdb0cf1ed9f4a47bda2a7b5f6e07366601a84560,17614,0,0,0,17614,"0,2,34,31,103,348,1823,6493,8780,0,0",9,17614,9.0,15
114538,apache_skywalking-java,6f25240db7a91ee735e190541493b4dcdaa4a78f,1446869212,"从Git切换到Github
",78befc0eb756f166a838337f0eacc699155ff602,50,0,0,0,50,"2,1,0,7,2,0,2,0,0,1,12,0,0,0,0,0,0,0,0,0,0",11,27,10.0,15
119096,daddoon_blazormobile,1e6e95ad744d09719bf23e5c0982f2c2e76f20f5,1524994051,"Add some default projects (Not doing something specially)
",8b9d6687d46b541dd2c75ccdffb798d1073072ad,1763,0,0,0,1763,"2,0,5,33,60,55,354,180,61,52,955,0,0,4,3",15,1764,14.0,15
119098,daddoon_blazormobile,6e674a80717cdd2d4621bbbd5542357376a92519,1525018742,"Remove ignored files
",870b5593b94c3aa27e864ebb8f56ffd7c585907e,6,1650,0,0,1656,"6,0,5,26,45,40,0,0,0,0,0,0,0,0,0",6,122,-9.0,15
119729,securingsincity_react-ace,d5870278fa8b2ece5f5d0d40f79b368f38f7813d,1425852284,"Merge pull request #7 from okjake/master

Couple of small administrative things","537ef2cb68acaee5f7182ba09ccd13b6f1b1cdbb,c2b8fba642c8876f87e8cd66c576c98c04cf501f",0,6715,0,0,6715,"7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,12,-15.0,15
132009,42sk_tvkill,5b0313bcc8fed69f066cececffffb549aa796405,1444474936,"removed unimportant files
",aa8d4d667dc26d41f3842673f9b311a32bc49250,0,941,0,0,941,"9,4,2,1,0,58,0,11,0,0,0,0,0,0,0,0,0",8,85,-9.0,15
34922,jetstack_kube-lego,4dca80f6cfc65d2264c1379a0c756e602c9d2558,1457295208,"Import Godeps from https://github.com/kubernetes/contrib/tree/master/ingress
",923171062c26867c82e5591579302685850a5ba9,2076,0,0,0,2076,"6,34,1,0,0,19,307,492,549,266,71,230,139",13,2114,11.0,16
41210,kkevsekk1_autox,ea5141153d1edafda96c4b015c3c59476f5d8dfe,1640829219,"Merge pull request #122 from Aioure/dev

zips module","d73b8badd87eeb8d5f1a9f97d117223ec123f49d,9406374a12b202f985b43e6bfe80dfdd143bddfe",982,0,0,0,982,"13,22,26,7,5,1397,221,257,407,736,189,28,0,0,0,0,0,0,0,0,6",21,3314,9.0,16
41212,kkevsekk1_autox,6dda0331cbc8827d25bb58f009c1ca1fb8545623,1641432678,"Merge pull request #136 from Aioure/test

test 7zip代码完善","970abd3f40b1f74efdb23be3cc3092fde7d6596a,fedc9fdc89c322ab05c568af10f627c9e73e5779",2,952,0,0,954,"13,21,28,7,4,1407,150,138,171,309,120,28,0,0,0,0,0,0,0,0,0",12,2396,-9.0,16
43324,balderdashy_sails,24091fdddac8a78207d7240e35535a4b4ad31ae7,1326929151,"Organized stuff into sdk dir
",6cd110c189a519be13e903c81cc5800d69e90a87,229,0,10,0,239,"0,0,1,5,3,9,9,38,24,32,95,4,10,9",14,239,10.0,16
43326,balderdashy_sails,5c530bba2df4997e6e1faa0c4dbc3a0a954ec0f0,1326931074,"Reorganized things
",d9fe8130c2a5d1f5036dd52c4aec9768cb516b21,0,239,0,0,239,"0,1,0,0,0,0,0,0,0,0,0,0,0,0",2,1,-12.0,16
43327,balderdashy_sails,921093d125eb987766722626779eb8df598718e3,1326931180,"Forgot to add back in all of the pieces
",5c530bba2df4997e6e1faa0c4dbc3a0a954ec0f0,240,0,0,0,240,"1,3,7,9,9,38,24,32,95,4,10,9,0,0",12,241,10.0,16
53346,minds_minds,3e4f23bb972a916f99f29c05a3c40bc839bdee9c,1343041320,"intitula push!
",287ea87f2cc64e67b323126bfe665fb5556b21e9,5097,0,0,0,5097,"15,31,492,585,423,524,341,2022,495,137,16,17",12,5098,11.0,16
56555,pometry_raphtory,354b5545808c33928a9d444fbfb9344ec09333b6,1682331056,"docbrown cleanup
",8de9525ceb69c0d63cc6cf57ea612819a2d9146c,0,746,0,0,746,"2,0,0,0,0,0,0,0,0,0,0,0,0",1,2,-12.0,16
94161,cloud66-oss_habitus,71f17c3f603218ac9ebb63bd65a865ea6b661b21,1445639464,"vendoring
",3f9b30f99edf04db2853cb53e7046ebe28939e87,235,0,0,0,235,"6,9,0,16,37,3,13,4,29,64,66,0,0,0",11,247,9.0,16
96518,hyperledger_aries-vcx,058f537fa3a1503a2da46ab1738e4940d1023510,1504009609,"Merge pull request #233 from jovfer/rc

RC/1.0.0","d48fe2d71a839a873113890d9808c531da643288,80c33c647cccce8b1aefb7b4fa297188a8390b2c",723,0,0,0,723,"4,15,40,75,114,122,70,168,33,7,76,0,0,0",11,724,10.0,16
96931,nadangergeo_rwd-table-patterns,8a23cd4e828336ea35e608535bb9f1c89eae7f3a,1397019908,"Restructured project and made a grunt file.
",258080ca9975cada2c58608797602a0a8028181e,3401,4,15,0,3420,"5,1,41,10,208,214,581,473,467,331,388,215,215,92,31,14,19,32,2,0,80",21,3419,18.0,16
96936,nadangergeo_rwd-table-patterns,d3bd9690c78dd9a242fa621755bd6458c5b138d7,1397604330,"Deleted node_modules directory. Dev should run ""npm install""
",e6427bdd4a4f6761747b9cc491b498035da95164,0,3766,0,0,3766,"5,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,29,-17.0,16
96952,1095071913_maozi-cloud-parent,22638b8ee4465fe5a9b3299510bfd938fbeffd81,1572846483,"作者:彭晋龙
时间:2019-11-04
说明:脚手架 V1.0.0 Release
",269c845928ec1fed4bee3b38018d622dedcbe99d,1019,0,0,0,1019,"2,16,13,119,195,86,14,94,22,193,115,103,44,5,0,0",14,1021,13.0,16
96971,1095071913_maozi-cloud-parent,294c4bcc0ec9afaa973e77397050998385d7e499,1634608780,"彭晋龙

重构
",d1ec3dd615b6fad8fbe4ea0134e305f0b3bd31f2,0,1704,0,0,1704,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-16.0,16
96972,1095071913_maozi-cloud-parent,d696bbcb4b3628fd8dd2c6db53357eebd809c2f1,1634610274,"彭晋龙

refactoring
",294c4bcc0ec9afaa973e77397050998385d7e499,163,0,0,0,163,"3,3,4,39,24,4,1,0,2,12,36,19,11,1,4,0",15,163,15.0,16
102137,jaysalvat_vegas,6094fb620218cdd3a681d9e1b69cca51f1de5a04,1376578967,"New project structure
",902543ec9b6ec3f4cb08552e173ce538b4785d3d,1472,1,17,0,1490,"6,7,93,28,189,124,216,479,96,76,63,36,39,19,20",15,1491,13.0,16
102138,jaysalvat_vegas,23bb98c4899d125d5bfcf4ad96c53c6e69099147,1378207885,"Remove node modules from git
",be3906f4212e5200c4d138427abda59eeca195cf,0,1446,0,0,1446,"6,7,32,0,0,0,0,0,0,0,0,0,0,0,0",3,45,-12.0,16
115831,hhru_android-multimodule-plugin,3f3fc8ebc7c7c696815fcd59fdcb70cb3c2abb7c,1543500395,"Init commit
",1e41f23da570e854d404437060ca841cb2587628,44,0,0,0,44,"7,0,2,0,1,0,0,0,3,24,10,0,0,0,0,0",11,47,10.0,16
121112,efforg_openwireless,0ba7b19c6a6a40c12fa9e261c9f187f1be2a68c3,1403878556,"JR/AS automate jasmine testing
",95fe57e830d75af0873f634068b9c29fd50c1b6f,4383,7,9,0,4399,"10,16,132,712,349,313,642,615,436,336,363,125,217,55,136,7",16,4464,12.0,16
121115,efforg_openwireless,8b29d9e6e6a42232df54e11a03dbcdcc2f16642b,1403880735,"AS/JR remove node modules
",1b9e5090b1eda65df95d92f5ad8532bbc7547a8d,0,4906,0,0,4906,"12,16,47,9,0,0,0,0,0,0,0,0,0,0,0,0",4,84,-12.0,16
127194,mediabrowser_emby,eb0b508bce964a087ee7cb78de2f3375093564d2,1361410385,"Pushing missing changes
",59df69c07fb0d2a8a1b82be905a165089773a74f,1967,166,79,3,2215,"7,150,508,476,391,220,286,155,6,4,12,0,1,1",14,2217,9.0,16
135052,kieronquinn_smartspacer,311f476d1b12c713418e1cae602fbc977729ebf7,1698016153,"Initial commit
",b794696a3be918916829dc6d3034466e66e45787,1504,0,0,0,1504,"6,30,4,8,0,492,52,33,25,126,264,197,196,71",14,1504,14.0,16
144958,pjechris_annotationinject,c1fed7615ecd7a5065e7f9ece83a3b7e09d22bb5,1550337508,"Merge pull request #3 from akane/swift-template-register

[template] Rewrite Register template in Swift","dea5a5bc1ef696c9c973f3a0fbdfdeb5ce340ab1,4b245f7b3d25bb7ba6319fe1acd4277c0f3f3267",194,0,0,0,194,"7,5,5,2,17,13,23,32,46,14,8,8,16,8",14,204,12.0,16
