repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,repo_id,bucket,max_file_depth_diff,95%
ulearnpro_ulearn,9427d4a45e9eb981ac7ffde0016d631fca8c08c2,1565786978,"Initial commit
",da50aef2cfc8d267817f4849652fa5f6810ae6be,1802,0,0,0,1802,"10,30,72,180,537,61,593,16,6,5,123,100,17,44,9",15,1803,ulearnpro_ulearn,1,14.0,11.0
webfansplz_article,9504b18f57bc270c0c307318b75ba8e971f037cd,1547128947,"finish webRouter
",77623fd0db1a800ec654b8b5efbceb23e22ca6c0,7576,0,0,0,7576,"0,4,5,3196,1680,1949,520,122,104,3,0,0,0,0,1",15,7584,webfansplz_article,46,12.0,10.0
apache_flink,8dee02d955adbf67257cd5bb16dcb8a9b6aab178,1367240952,"Merge branch 'iterations' into ozone_master
","2ebd88edd24737e13a059b150e83410408e75cc2,0c07b8e0ad1a4feca3b5b5c6704b6297e5296526",1388,0,0,0,1388,"3,3,22,0,10,41,52,7,0,288,653,223,56,14,17,0",15,1389,apache_flink,0,14.0,15.0
flynn_flynn,2c8ac5cf3956d9bf51aff6b8e4c44b7b94e1bbcc,1407008551,"all: Add Godeps

Signed-off-by: Jonathan Rudenberg <jonathan@titanous.com>",ae81ebe81d1e2ac2899841ab8da51ea7a93d2bfc,645,0,0,0,645,"4,171,112,61,20,45,243,173,119,39,0,0,0,0,0,10,13",17,1010,flynn_flynn,54,12.0,12.0
opentouryoproject_opentouryo,9f8bbfe01d325e96fdad02822474a4c287c0ad47,1398083300,"add root
",e1a346085326175625787f896d668be0f8912eb1,3205,0,0,0,3205,"6,7,8,61,122,133,333,1233,694,423,173,0,34,24,0,8",16,3259,opentouryoproject_opentouryo,69,11.0,10.0
pmq20_node-packer,cf12f188bd7625e842259fed320370f23d3d3155,1476284382,"Import node-v6.7.0
",463991f951c3daa6f3e75c7ef1044de723105d4a,11226,0,0,0,11226,"3,0,19,226,1963,902,3132,2450,673,196,290,71,328,58,138,112,282,284,102,0",19,11229,pmq20_node-packer,72,18.0,12.0
sergeykomlach_advancedbiometricpromptcompat,a0b99b5f3f006b720e9b12debeac2b3f25a79c0d,1606910846,"Init commit
",574816dd3f6e3fffc815104a0fd2e3f93da57170,203,0,0,0,203,"8,14,10,3,0,86,0,5,14,31,13,6,15,0,0",13,205,sergeykomlach_advancedbiometricpromptcompat,62,12.0,13.0
sghiassy_react-native-sglistview,8d4f0709e11a2ea6d6755c2fb7ed319adbcf91fa,1458437294,"Merge pull request #17 from sghiassy/sghiassy.master.ISSUE-14

ISSUE-14: Updated SGListView to respond directly to getScrollResponder","5aae6cc0c0c2c602a98783986d3188f78cddb4f5,a61918e065be6e3a8fe676b0620bf836cc276486",64732,0,0,0,64732,"6,9,8,37,37,867,926,1494,4721,5568,6516,8150,14682,12788,4558,2133,591,970,141,337,22,116,6,40,2,12,2",27,64739,sghiassy_react-native-sglistview,57,25.0,10.0
sghiassy_react-native-sglistview,1e19ada06fae242decd5652166929b44aad50015,1465850490,"Updated Example App for RN 0.25+
",389accb52613e3cdac0c291995c7181577eebf9b,28914,62816,1028,3,92761,"6,9,8,3062,2838,12440,8433,1993,806,495,129,296,291,26,4,1,0,0,0,0,0,0,0,0,0,0,0",16,30837,sghiassy_react-native-sglistview,57,-11.0,10.0
springcloud_spring-cloud-code,e10ad0cca340bf78b8c28d05b39f285ba30e089f,1535414530,"init
",f35305df51374475626d1c5453c10171cace1e3e,1760,0,0,0,1760,"4,130,386,90,80,374,29,2,145,216,198,66,26,11,6",15,1763,springcloud_spring-cloud-code,56,14.0,15.0
bekzodrakhmatof_tinder-clone,772d7378ea22855ccff18bdb4483eedbfef7be72,1548581535,"Installing cocoapods
",bdd8ec86b8ee042ddde116e049f8bd0640190941,2828,0,0,0,2828,"2,5,64,387,429,587,697,352,323,27,10,0,0,3,0,6",16,2892,bekzodrakhmatof_tinder-clone,65,11.0,9.0
kubernetes_cloud-provider-alibaba-cloud,4bd6523f335734d4e0aad1b6a640e9dbc1c84290,1538985550,"Merge pull request #4 from aoxn/master

Initial PR for kubernetes Alibaba Cloud Provider","85a66d437c7fc46eb02dcd838b2de1c3ca4bd6e4,f35b89ee0da5e3dd4682bf5e9132ba5289a17f13",17590,0,0,0,17590,"8,24,8,85,951,3445,4820,2926,1397,1175,1205,825,484,67,94,70,5,4",18,17593,kubernetes_cloud-provider-alibaba-cloud,72,17.0,12.0
poseidon_terraform-provider-ct,eff48b6d60f027a85caff39b22755d029dbe14b0,1485474418,"Merge pull request #1 from sym3tri/vendor-deps

Vendor deps, update CT, & rename","97471634d31e8661fbfd0862914effe46e8f333f,fc108a0fdc11a213e988d4aece3d01deb8e30924",1314,0,4,1,1319,"10,7,0,0,249,363,249,28,161,92,111,42,5,0,9,3",16,1329,poseidon_terraform-provider-ct,9,14.0,12.0
y123456yz_reading-and-annotate-mongodb-3.6,73b5a2c388faed5da9c39efb53d9a9d8aaf92930,1521701177,"add official mongo-3.6.1 code
",085243f6271299190730b0454dfa397108d29db2,18229,0,0,0,18229,"2,13,136,2237,2229,2867,3793,2826,1893,1138,591,321,122,29,34",15,18231,y123456yz_reading-and-annotate-mongodb-3.6,60,14.0,12.0
apache_incubator-pagespeed-ngx,f1d965bb4a66450525f7a3821fdc7380b77938d6,1357760275,"Merge branch 'master' of github.com:pagespeed/ngx_pagespeed
","48adc8a6e1bcab0712a4f0c3ffc396a2a7a3ddd0,0b585d8aa7e3ba0015dea4d6580568ebb52d6bf6",4533,0,0,0,4533,"4,15,0,4,52,158,1179,1535,790,374,200,139,45,22,27,6",16,4550,apache_incubator-pagespeed-ngx,21,14.0,12.0
avevlad_gulp-connect,5a8070ec5671d29198b7b142d721b96f4fde00a9,1390903179,"load plugin
",38a25b1315bd07084a058c1fa5456fd1207717ea,1044,0,0,0,1044,"5,0,20,40,147,153,114,41,65,11,18,30,33,77,74,117,38,61,1",19,1045,avevlad_gulp-connect,41,18.0,10.0
captivationsoftware_react-sticky,a027cb0843247938a3a70ccde284321dabb5da45,1408162228,"Initial commit
",40d6921eb502048e5c7662d0faa48d77ca9e392a,3746,0,0,0,3746,"4,6,27,249,450,292,560,471,459,492,264,246,155,69,4",15,3748,captivationsoftware_react-sticky,17,14.0,10.0
covenantsql_cookiescanner,755519e4a6de06886d2f494a42a2308af205dcca,1556178703,"Support covenantsql classification data storage
",4f56c641cea5d7fa674d7583b35f43fd7e5aafe3,2341,0,0,2,2343,"8,8,3,41,509,1197,364,261,111,18,68,63,136,34,0,0,0,5,32",19,2858,covenantsql_cookiescanner,5,13.0,12.0
ctt-gob-es_clienteafirma,473f84cf48bde33749020b944e42d9a31a59438d,1367833241,"- Se ha suprimido e nivel /project

git-svn-id: http://svn-ctt.administracionelectronica.gob.es/svn/clienteafirma/projects/afirma/trunk@3922 dcdbb401-323c-49cf-88a0-803402807c85
",74026b2b699e64dcdaa75e289ce520295984cde6,1983,0,0,0,1983,"1,88,165,221,262,121,67,82,228,304,286,109,5,0,8,14,15,7",18,1983,ctt-gob-es_clienteafirma,12,18.0,15.0
dsa28s_android-studio-apple-m1,c1303cbf76fbeca607ac9eb743c54ae2d739c16c,1618067083,"chore(jbr): Fork jetbrains runtime 11.0.9.1-b77
",b80c0eb3b2d1b60ea23e06dcefb4108c87b08a8d,67470,0,0,0,67470,"12,62,284,943,5437,10790,12883,11804,10549,5348,3892,3716,1187,408,196,2",16,67513,dsa28s_android-studio-apple-m1,37,12.0,15.0
kieronquinn_ambientmusicmod,b49095b773bf3148d0504cf0c4fb8ac70d3d3996,1618159720,"Initial commit
",d2658086ab0d05c7f46e27914686c3910ee63d81,377,0,0,0,377,"9,3,3,1,3,190,3,0,3,20,68,22,31,17,7",15,380,kieronquinn_ambientmusicmod,71,14.0,13.0
kyverno_kyverno,682f64a1ee6d7bfdfc59d3fdd9d5aea47274fa25,1558583819,"Merge pull request #91 from nirmata/release-0.1

Release 0.1","cdffb89c3820363836e69559c07938a782e72e8a,b36a67a4b1297391808e60ebb408d4b65c27e8e0",7813,3,5,0,7821,"5,25,99,192,716,2524,2050,1203,786,138,76,87,1,2,5,3,10,14",18,7936,kyverno_kyverno,71,13.0,12.0
microsoftgraph_msgraph-sdk-go,1dc1361dd7ea1146fb701edfa7e6dd708a89a73a,1634931157,"- first generation ever 🥳🥂🍾
",4243f4e16a074b0ad23039dc306964ad4f456c45,9242,0,0,0,9242,"9,105,593,1734,922,1432,769,1014,920,578,457,388,211,101,17,6,0,0,0",16,9256,microsoftgraph_msgraph-sdk-go,38,13.0,12.0
redrockmobile_cyxbsmobile_android,5f2af5cae0ce16eb534d88480ecfd184e8bc6b11,1599060399,"Merge pull request #73 from RedrockMobile/merge

合并所有子仓","0fdd0aeb79a88793c2fe55be2947c3e64341fd2c,9c14e0665e1e95c3f999572a1af73ac1d5bf75d4",1425,22,0,0,1447,"12,55,5,25,18,731,0,4,29,227,204,99,28,2,0,0",14,1439,redrockmobile_cyxbsmobile_android,57,11.0,13.0
vaaaaanquish_awesome-rust-machinelearning,de154c6b623c0e9d068981b91b26da66777f9517,1627142734,"update github pages
",18ecd9529fe0773b62afe7fe8f9c5092c636748d,35701,0,0,0,35701,"7,4,6559,7565,9271,6600,2941,1508,672,94,110,104,46,115,110",15,35706,vaaaaanquish_awesome-rust-machinelearning,18,13.0,10.0
274056675_springboot-openai-chatgpt,1096986102d311e0852653c46a8663e493341cb8,1682652277,"导入
",61d4d5afbfadf5a4bad3e53a9c01a7bb4ec97f28,1489,0,0,0,1489,"5,28,45,82,178,361,131,3,9,198,227,146,43,35,2",15,1493,274056675_springboot-openai-chatgpt,75,14.0,15.0
bioinformatics-ua_dicoogle,f2012d08d637f436ec7299fdc25681b7adfedc1b,1418999517,"Added the core components
",8408c6b37d84b10f2a941c9041d9d3b252428c56,464,0,0,0,464,"5,6,0,0,0,3,3,4,104,106,136,33,33,11,21,0",15,465,bioinformatics-ua_dicoogle,69,14.0,15.0
convox_rack,4a608e19ee95a287d6491913033847ba7b4558cc,1442235098,"merge kernel
","0fa7acd1f7ce6f466cf55951ba2c7fd5c0b1ce29,c3efdf4d18c106ec2cdd69e6c6db98c0548c13fe",530,0,0,0,530,"12,52,5,13,0,19,86,40,98,50,45,17,93,0,0",13,530,convox_rack,40,13.0,12.0
cragongame_casinosclient,2a13702527f7f57c4ceb0f5baf9c7a7d49601942,1537432922,"客户端全部源代码首次提交。
",61f9e2d4784bd65aa527c31e900c3827d86f08bd,94754,0,0,0,94754,"4,45,396,2016,18031,9797,3390,37167,20663,2304,535,407,2,0,0,0",13,94757,cragongame_casinosclient,31,12.0,10.0
fj-oms_oms-erp,b320efac0570e14daca8c8b308d8bb128f00436d,1677218008,"Merge pull request #7 from FJ-OMS/feature-wusc-20230224-structural

代码结构调整","b20bdbed3d3c0ecb24bc639005d10c3b3ada4892,90bb29426b6551755aac03dc5cc3d8ec2b0004c7",2164,0,0,0,2164,"11,65,35,70,354,119,124,190,108,793,277,11,1,9,8",15,2175,fj-oms_oms-erp,47,14.0,15.0
gitlabhq_gitlab-runner,08eb27c5d2593de492618e962da33d2959074ed4,1429453755,"Added all dependencies
",ed1fb5456789a4f0ab6c4a56a7b8829f86fdb69b,248,0,0,0,248,"13,38,15,0,0,0,84,43,96,1,0,0,0,0,0,10,13",17,313,gitlabhq_gitlab-runner,18,14.0,12.0
greaterwms_greaterwms,355dfbefe6f9f64d395368e4d262f67688f7d011,1648950551,"V 2.1.3


Former-commit-id: 710132ebaf418af1ef540e2cda73537b6a38a032 [formerly 815cbd4f0709b5d061392b4ab0caab90a7e25e97] [formerly 93affb91a67ea41c7cc39ee6eafa091629549b58 [formerly a489e2a50e18173a7c2862140f0f0093dcf381c5]] [formerly eb7c696e46d0de6cd07607f1270536f350d99501 [formerly a395cdf8535e8ee8e7d133ac4e1d34c5568a47de] [formerly 1f2edad23658f9919b457ea62610956e7764dbc0 [formerly 4b612ae899e10849e74d87bb65d4354001fe60b4]]] [formerly f0f9d2bc4eb1b1c23df4fd48c51f60cbe6646c84 [formerly 43a998c7e2cc1a6c293cc297d1eb7819dca16934]] [formerly 9bb0f2224b4bc7eb0c31f98e71d34dbaeddc02ca [formerly d1415112ccb6daebee059aa5a83887feb594eca9] [formerly 9bb0f2224b4bc7eb0c31f98e71d34dbaeddc02ca [formerly d1415112ccb6daebee059aa5a83887feb594eca9] [formerly 9d2ff6e436769c52c51fe92373a2837cce7639de [formerly c6ba81a118e6ec0d884196e4404a9ffc15922e21]]] [formerly f0f9d2bc4eb1b1c23df4fd48c51f60cbe6646c84 [formerly 43a998c7e2cc1a6c293cc297d1eb7819dca16934] [formerly f0f9d2bc4eb1b1c23df4fd48c51f60cbe6646c84 [formerly 43a998c7e2cc1a6c293cc297d1eb7819dca16934] [formerly 882094cc7f2e1482667e8a162c97d2418052914f [formerly a2484f1e7d214480fc545f6eb375296b80003bf1]]]]] [formerly 0aacfa5ec62c00b7879353d274af2477f2d1057c [formerly ef38218f0ccb7394e14e713e7216214cf1276c3f] [formerly 0aacfa5ec62c00b7879353d274af2477f2d1057c [formerly ef38218f0ccb7394e14e713e7216214cf1276c3f] [formerly 6eaa3a6c3b6405c4ecf33f2298ebe9ad942a588f [formerly 5b54b721c3c117c4fe69297d30daba41fb9e5295]]] [formerly 14de90134656d66ac6ffdb92e106500657feedd9 [formerly ef58d026e05235fb22e5057a7f7c6ec47a52f4b6]] [formerly 4d66cfe753f254ca67419d7bdb57c171a5cea3f5 [formerly 115b821539b9069a867afc973cca7171533c2914] [formerly 4d66cfe753f254ca67419d7bdb57c171a5cea3f5 [formerly 115b821539b9069a867afc973cca7171533c2914] [formerly 49504cb2a4cfdfa6f06be81a34a7bbbadc822291 [formerly 09e0c730aed4f4549c097f1de85e6fef9c45a9a1]]] [formerly 14de90134656d66ac6ffdb92e106500657feedd9 [formerly ef58d026e05235fb22e5057a7f7c6ec47a52f4b6] [formerly 14de90134656d66ac6ffdb92e106500657feedd9 [formerly ef58d026e05235fb22e5057a7f7c6ec47a52f4b6] [formerly e37c42034316ec2587580987e1c0533630839d4c [formerly 7447825f516a6d00d531cd5a2715ba45a50b0a9b [formerly f30653e98acb7e741c669cdb234d90d9aac5f2cf] [formerly 3f491793fc7811a3a587bb9e0bf47ed0d3071cf2 [formerly f3c5597e2368ee488e490c9e4fc808ddccf6cca3]] [formerly 81cadd6db031084e9644d0f8a843a683237d3263 [formerly d9eb4719e24b30f734cc473039211bff269db0cb] [formerly 44ee6df8132dc0f55567d8a15346d9e69d0861fa]] [formerly 44ee6df8132dc0f55567d8a15346d9e69d0861fa [formerly 81d098dc80297196e75aa7a1b50e1a438af282a5]] [formerly c8f3cdf03f472b9bc8669173060b33c02c5d8978 [formerly 44ee6df8132dc0f55567d8a15346d9e69d0861fa [formerly 81d098dc80297196e75aa7a1b50e1a438af282a5] [formerly c8f3cdf03f472b9bc8669173060b33c02c5d8978 [formerly 11aa70bc956f1713927a815ef063e34ce51eba2f [formerly fa7d83e17f92e4dfc5f473a3aa087fd3b27b7ab9] [formerly c8f3cdf03f472b9bc8669173060b33c02c5d8978 [formerly b5e22373b2e30ec392aec54e18c66a63918eb3af]]]]]]]]]]]]
Former-commit-id: 195193d1f4397e6b5ff7f62d011fe8a966878f2e [formerly 05356a5c180ad26aded4d3dc35f952e499162c3e] [formerly 53616636866618ab1613ea39dc3e6b1a91e419b2 [formerly ee71d5853fd2cb8a797ba0285b3fcf782a894571]] [formerly 2269a482910ff8166f43517b21c0a4dfc244a892 [formerly 68d81bdf94fea8ac841cbf5d3f5c212499338165] [formerly d915de7428cbaefbf77c8a0bc18d5192d906295c [formerly fff98ea75fc9b92af4b29989be988f24263ccf6d]]] [formerly 8046eb3ff01df83b76a739d0e0acbb4a2969490f [formerly ec6eee9a8f8230c3170b9a601377edb199f41a3a]] [formerly 4f09faec44bee906c26e0a0149f5c01f137e7342 [formerly 44040e2e836d45b525d2c95902024f1cf83dff01] [formerly 4f09faec44bee906c26e0a0149f5c01f137e7342 [formerly 44040e2e836d45b525d2c95902024f1cf83dff01] [formerly 389a0275bcf031cdfe4d228c9081da06c41443ad [formerly f9659235d6f31d603d63622b06fb96932d9aaa1b]]] [formerly 8046eb3ff01df83b76a739d0e0acbb4a2969490f [formerly ec6eee9a8f8230c3170b9a601377edb199f41a3a] [formerly 8046eb3ff01df83b76a739d0e0acbb4a2969490f [formerly ec6eee9a8f8230c3170b9a601377edb199f41a3a] [formerly 3cc35de39c466500c6412ce81bad2b5dd9c874ab [formerly 6eb491686be74f7e0bdc97866be772259ca31b5c]]]]]
Former-commit-id: 0299acfe8ebebf061aeb88f8dd8c5fb6dbc3fbd6 [formerly 02193e0e2092fa0cca39c92a4c65a4c4a2436d9f] [formerly 0299acfe8ebebf061aeb88f8dd8c5fb6dbc3fbd6 [formerly 02193e0e2092fa0cca39c92a4c65a4c4a2436d9f] [formerly 9fc8a024de977c7650912150582e0ec12c181b17 [formerly a30f4efc5ae5951cc2ad91106b2f62d5add47c61]]] [formerly 9a351e27a8954996584c86d69b170e1fd0629c7e [formerly 409b8b0a168c7e891f12e1677ced43866f334924] [formerly 7467168a44b436c3a3fea6d7b93d0adc8a6ce49c [formerly 0f6f03018b29257f048557a20bba63fe97ad0f65]] [formerly 7467168a44b436c3a3fea6d7b93d0adc8a6ce49c [formerly 0f6f03018b29257f048557a20bba63fe97ad0f65] [formerly 29d3047970f8c94bc6df6e9623aff8e7b67db092 [formerly 21cf72db4456f82fc322db1b201add1634f89cda]]]]
Former-commit-id: 9a351e27a8954996584c86d69b170e1fd0629c7e [formerly 409b8b0a168c7e891f12e1677ced43866f334924] [formerly 9a351e27a8954996584c86d69b170e1fd0629c7e [formerly 409b8b0a168c7e891f12e1677ced43866f334924] [formerly 7467168a44b436c3a3fea6d7b93d0adc8a6ce49c [formerly 0f6f03018b29257f048557a20bba63fe97ad0f65]]]
Former-commit-id: 103391802bc7fd77e58325a67a0d57d3ef040c07 [formerly b79267c743d1cbc2ff9bb668e19f9ccf486d1a91] [formerly 582f764db5fa461236e9b7586d8aefd7674c7fcf [formerly 07c55548bb1cd250093f3d86c6624f59e6b5c145]]
Former-commit-id: 0861effa93535c25ef6fd11c18152d23926b1f2a [formerly adada0022bce98c7672dcfbe45f64e77930d6f18]
Former-commit-id: 757fe374464916e059512d687702e8758a619871
Former-commit-id: ef125af06a88fa46995e1d7117b10b36673a4597 [formerly d374629df51c3fb9f17055db47c126d901474e46]
Former-commit-id: 8b3b07f7c7fcb90cc377cc4420cf77dd074911cf
Former-commit-id: 2bf47b8be04d184ba49eadec27a8ab3b726b0f45 [formerly 9cb477b490fc0cd80bc5d33c2ef16a69a301212e] [formerly 7e6e1613e16b642ed06b14154ffe12865b75d7ef [formerly 64469b896f1961e255615c08905fa4b389e90570]] [formerly 541cb693f9cb21240e1a04407a3597ba5bc1ffe6] [formerly c26ebab1fe2f58fd3627a97d026875957349eb24 [formerly bf85a742c75aba86b8571ecb3f14712406b21270 [formerly 0a37f8c2c23041a8fb5b635ed6e2c7003e711741] [formerly ec033efbef86026d93383b797f3ceeb42e0ec924 [formerly 9ca528bd6bf7aaf2271df25eb2d9274395c22c44]]]]
Former-commit-id: b85fdda276646f7cfc602ef08c44b0ab7f32db12 [formerly fe52d269b63215da57c6f9729cd48a9a8b922127 [formerly e67dd0308b172480e347aa908f35caeb3dad604d] [formerly b3ad684c1097da55a194c521cda9975278ac7d4b [formerly 57a4ea7ba88c5a8b1d4eebf88277fde9d5310bc1]]]
Former-commit-id: 3625614f3bc56556781e425bfe885d81756c38cd
Former-commit-id: 9f07ab8c5b13e6c114b8b3feaf4e502c62cab35f [formerly 6d30bced7f6a1e7de68e364d51dd829fe912ac73]
Former-commit-id: d144c1f2d0f7f2048e28040554771db0079f3ead",f16b230e3e032f531c855a41b35a3d1fe333d363,1836,0,0,0,1836,"23,328,87,172,594,271,285,43,27,2,0,4,0,0,0,0",12,1836,greaterwms_greaterwms,72,12.0,9.0
jepiqueau_capacitor-data-storage-sqlite,a14df0910c872121b7cfe3740d260dff01ae8a5b,1584369784,"step back and fix openstore in Android
",7652c90adaa7b11d612aefb951d20f583c50d963,1108,0,0,0,1108,"8,16,131,197,163,59,185,33,53,45,36,20,78,66,19",15,1109,jepiqueau_capacitor-data-storage-sqlite,11,14.0,9.0
jethrocarr_namedmanager,7e7dfb971ce2f6c009ed77f8ecb12cadf833a5be,1382798852,"Included Amazon AWS SDK
",998b669dbe1d2b5579a2ee5f5261d3be111429b0,1244,0,0,0,1244,"2,42,53,45,1,3,167,907,79,18,32,11,9,9,4,4",16,1386,jethrocarr_namedmanager,31,12.0,11.0
orangehrm_orangehrm,7612633abe1d6fb2427e38193c4350c2804c9611,1327057791,"restoring trunk

",90841561d404d266d9096646597cbdb2856f3ceb,5323,0,0,0,5323,"0,138,22,62,158,708,329,940,1147,647,153,197,206,118,390,222,5,19,0",18,5461,orangehrm_orangehrm,11,16.0,11.0
tencentyun_xiaozhibo,469a82bb4c0279b93a7c6222539c55506ae437fc,1636980145,"init android project
",02cd19d0bada14c5bd72a1cc1c9d9e87e545bf31,678,0,0,0,678,"1,7,22,2,11,5,396,0,0,14,41,104,62,14,0",14,679,tencentyun_xiaozhibo,25,13.0,9.0
zhaoolee_starsandclown,9a873d5d883dc97c29e7f05f91d50e412f015d7e,1566730176,"ok
",23e7ee3b3c12aa263e6646184c45bfd2ef0b7865,8512,0,29,0,8541,"10,39,857,759,1270,988,1461,633,775,296,612,153,418,97,86,62,21,12",18,8549,zhaoolee_starsandclown,1,15.0,9.0
carrot2_carrot2,53e6ae5d092ad09dfd4e3997d4ce31dd92dc731b,1063966491,"Initial revision


git-svn-id: file:///home/dweiss/carrot2/migration/carrot2.svn/trunk@8 7ff1d41c-760d-0410-a7ff-a3a56f310b35
",c3b94257988ecd38236104f305a9c33d2a44f142,570,0,0,0,570,"0,19,22,72,24,51,52,69,22,60,29,47,87,24,3",15,581,carrot2_carrot2,62,13.0,15.0
jbosstm_narayana,bc9a3668c4ed6e8c52f6b2c3d4596e115c12ccf8,1325761605,"import from https://svn.jboss.org/repos/labs/labs/jbosstm/trunk r37839
",85b3179c619fb5d9ead6e47165cad6afdba3e94d,5229,0,0,0,5229,"7,44,112,317,452,319,80,167,1568,580,778,583,203,17,1,2,0",16,5230,jbosstm_narayana,57,15.0,15.0
krishnaik06_the-grand-complete-data-science-materials,4a99595ec4e7ddea4c7b2f3c577ec86d619d1bd0,1700973865,"Merge pull request #21 from NvkAnirudh/main

Added Medical Cost Prediction MLOps Project ML Projects Folder","eda43a287e81923c407107e1b019579d667ed413,ed9a6971a87bf660824a667bafacf229531f71da",51518,0,0,0,51518,"3,37,117,86,448,696,4746,2929,4189,9400,11248,10437,5835,1371,220,41,3",17,51806,krishnaik06_the-grand-complete-data-science-materials,51,11.0,9.0
kubernetes-sigs_kubebuilder-declarative-pattern,1e465ff56af15bf01c0e12ef3e689be0b3b3f05f,1552068058,"Merge pull request #12 from johnsonj/ci-dep

check in vendor","67b2a307c1b306d8bf7491fdf249d3793a2b1677,21ffb95e6878c9558e949a8716df602aa9d68b5b",7117,0,0,0,7117,"11,1,6,229,861,2290,1789,966,604,201,99,82,4,5,5,3,10,14,0,0",18,7180,kubernetes-sigs_kubebuilder-declarative-pattern,24,11.0,12.0
minbrowser_min,71d76cb71818410af92534a3e08ba3baa962f376,1446394954,"use Grunt to build files
",9745fa562e5161f4d3ff625a5c4a1f840ee96971,1540,0,0,1,1541,"4,29,54,324,362,654,231,110,93,30,80,55,101,16,36,0,57,2,22",19,2260,minbrowser_min,38,12.0,10.0
radekg_terraform-provisioner-ansible,9ded46981c5dd30c774e9688bdf20e63be1cff16,1537481542,"Merge pull request #59 from radekg/vendor

Add vendor directory to git.","a846a5bf4b63e1115bb73a375eb41e5af5ed8235,a0bb9f9deca4a46ca43f7b0d4aa4cf46f9add68c",12178,0,0,0,12178,"15,1,0,51,675,1933,3127,1659,1839,1435,853,84,146,215,130,31",16,12194,radekg_terraform-provisioner-ansible,67,14.0,12.0
gridprotectionalliance_go2cs,41aac59c35b4d7fe73a335767bf3b205c98d96fe,1602134404,"Re-ran Go source conversion for v1.15.2
",d34c1261f0c0b1aecce0d1f7a939dee29bbd4b29,5368,459,522,373,6722,"3,11,564,4033,2486,989,1676,442,2774,369,147,110,11,39,1,50,3,2,1,39,1,1,9,1,0,0,1,1,1",29,13765,gridprotectionalliance_go2cs,32,17.0,10.0
strongloop_loopback,7d0dfb56004366e40b554ce56bba53e555073229,1367952355,"Add merge module to deps
",7806495471a4ce9bb1e4b08d2027e1da52ca8a9e,275,0,0,0,275,"4,4,47,32,4,0,8,6,46,23,42,9,18,32,2,0,80",17,357,strongloop_loopback,24,12.0,10.0
aosp-mirror_platform_dalvik,f6c387128427e121477c1b32ad35cdcaa5101ba3,1236137327,"auto import from //depot/cupcake/@135843
",f72d5de56a522ac3be03873bdde26f23a5eeeb3c,7698,0,0,0,7698,"5,143,383,1650,45,164,171,1089,893,774,1357,234,473,240,72,5",16,7698,aosp-mirror_platform_dalvik,17,16.0,15.0
aws_amazon-ecs-init,de1f4850fb1925ad78e8ae0e8530e5dd4cc0ff35,1427342823,"Add Godeps
",9f5aa89f67f02133d731f67e4432a981bfbdbe57,218,0,0,0,218,"8,4,16,1,0,0,0,109,3,78,1,0,0,0,0,0,10,13",18,243,aws_amazon-ecs-init,45,15.0,12.0
bytecodealliance_wasm-micro-runtime,a75a5f0f41c003ee44860cc5254cb43b82272909,1557195498,"WebAssembly Micro Runtime first version
",15aa50914b2bfedadc84668eb6207df75e4c4fe2,252,0,0,0,252,"1,1,1,22,79,38,21,38,4,0,0,0,0,0,4,36,8",17,253,bytecodealliance_wasm-micro-runtime,21,16.0,12.0
corretto_corretto-8,3d9467a9486cab0f73713adb21b7feaade00997e,1196814525,"Added tag jdk7-b24 for changeset 06bc494ca11e
",77c86a964655e3586a404d3e0803bd8cd6dbbc01,9,0,0,0,9,"7,46,60,193,1085,4364,5574,6067,3122,1486,2209,2164,1292,357,39,0",15,28065,corretto_corretto-8,57,12.0,15.0
gfranko_jquery.selectboxit.js,ef03d6747bb37fc10378eb1e698d44a4ffa23225,1335671884,"Releasing SelectBoxIt 0.5.0
",52232c72d61e64062c5a1f1e28d5161557190a3c,954,0,0,0,954,"5,24,32,30,20,41,132,102,153,179,141,54,32,30,5,11",16,991,gfranko_jquery.selectboxit.js,36,12.0,10.0
kudobuilder_kudo,705589c885684d0728509370e964dfc6bc198538,1542803892,"Add kubebuilder bits, add dynamic CRD
",7f06b3ad23a51c1904d4445b06060e0c5de44d54,7082,0,0,0,7082,"15,2,17,224,851,2248,1754,957,600,201,99,82,4,5,5,3,10,14",18,7091,kudobuilder_kudo,49,17.0,12.0
robinradic_blade-extensions,0524e85cfd01a3ab8d9c12d4e6ee063fa30864ad,1417062588,"some new tests
",468a511f95de8c8fe6968c9c5df3874b87ce3c5f,4855,1,3,0,4859,"9,14,21,31,195,236,464,1367,1332,891,217,99,11,12,4,4",16,4907,robinradic_blade-extensions,11,11.0,11.0
jadengeller_helium,75a29060cc36492e292c90bf9bfc3c1737855d62,1428940685,"Revert ""changed version number""

This reverts commit 789ec04dfc14e635fcf924c84ad6e60836b9908b.
",789ec04dfc14e635fcf924c84ad6e60836b9908b,883,0,0,0,883,"5,0,9,2,10,11,2,5,1,2,23,333,13,39,86,210,32,120,4",19,907,jadengeller_helium,73,14.0,9.0
